Casos Confirmados;Data;DRS;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Teste Por 1M;Teste Por Casos;Total;Total Acc
132;2020-05-01;Araçatuba;17;359;1;5;791256;13;74;93,5222;0,5606;0,1709;547,2312;3,2803;30;433
133;2020-05-02;Araçatuba;10;369;1;5;791256;7;81;102,3689;0,609;0,18;568,7161;3,3835;17;450
145;2020-05-03;Araçatuba;25;394;1;6;791256;7;88;111,2156;0,6069;0,1826;609,1581;3,3241;32;482
146;2020-05-04;Araçatuba;28;422;1;6;791256;8;96;121,3261;0,6575;0,1853;654,6554;3,5479;36;518
159;2020-05-05;Araçatuba;32;454;1;8;791256;9;105;132,7004;0,6604;0,1878;706,4717;3,5157;41;559
189;2020-05-06;Araçatuba;7;461;1;8;791256;4;109;137,7557;0,5767;0,1912;720,3737;3,0159;11;570
196;2020-05-07;Araçatuba;26;487;1;8;791256;7;116;146,6024;0,5918;0,1924;762,0795;3,0765;33;603
210;2020-05-08;Araçatuba;32;519;1;10;791256;8;124;156,7129;0,5905;0,1928;812,6321;3,0619;40;643
222;2020-05-09;Araçatuba;1;520;1;10;791256;0;124;156,7129;0,5586;0,1925;813,8959;2,9009;1;644
226;2020-05-10;Araçatuba;23;543;1;10;791256;1;125;157,9767;0,5531;0,1871;844,2274;2,9558;24;668
226;2020-05-11;Araçatuba;18;561;1;10;791256;9;134;169,351;0,5929;0,1928;878,3504;3,0752;27;695
235;2020-05-12;Araçatuba;14;575;1;11;791256;5;139;175,6701;0,5915;0,1947;902,3628;3,0383;19;714
251;2020-05-13;Araçatuba;21;596;1;12;791256;4;143;180,7253;0,5697;0,1935;933,9582;2,9442;25;739
260;2020-05-14;Araçatuba;21;617;1;13;791256;5;148;187,0444;0,5692;0,1935;966,8173;2,9423;26;765
277;2020-05-15;Araçatuba;24;641;1;14;791256;0;148;187,0444;0,5343;0,1876;997,1488;2,8484;24;789
293;2020-05-16;Araçatuba;2;643;1;17;791256;2;150;189,572;0,5119;0,1892;1002,2041;2,7065;4;793
295;2020-05-17;Araçatuba;2;645;1;17;791256;0;150;189,572;0,5085;0,1887;1004,7317;2,6949;2;795
295;2020-05-18;Araçatuba;2;647;1;17;791256;0;150;189,572;0,5085;0,1882;1007,2593;2,7017;2;797
307;2020-05-19;Araçatuba;35;682;1;18;791256;1;151;190,8358;0,4919;0,1813;1052,7566;2,7134;36;833
336;2020-05-20;Araçatuba;10;692;1;19;791256;2;153;193,3635;0,4554;0,1811;1067,9224;2,5149;12;845
349;2020-05-21;Araçatuba;12;704;1;18;791256;2;155;195,8911;0,4441;0,1804;1085,6158;2,4613;14;859
360;2020-05-22;Araçatuba;3;707;1;18;791256;0;155;195,8911;0,4306;0,1798;1089,4072;2,3944;3;862
366;2020-05-23;Araçatuba;10;717;1;20;791256;4;159;200,9463;0,4344;0,1815;1107,1006;2,3934;14;876
367;2020-05-24;Araçatuba;8;725;1;20;791256;1;160;202,2102;0,436;0,1808;1118,4749;2,4114;9;885
372;2020-05-25;Araçatuba;20;745;1;20;791256;6;166;209,793;0,4462;0,1822;1151,3341;2,4489;26;911
376;2020-05-26;Araçatuba;3;748;1;20;791256;1;167;211,0569;0,4441;0,1825;1156,3893;2,4335;4;915
384;2020-05-27;Araçatuba;7;755;1;21;791256;1;168;212,3207;0,4375;0,182;1166,4998;2,4036;8;923
398;2020-05-28;Araçatuba;26;781;1;23;791256;4;172;217,3759;0,4322;0,1805;1204,4142;2,3945;30;953
407;2020-05-29;Araçatuba;8;789;1;23;791256;1;173;218,6397;0,4251;0,1798;1215,7886;2,3636;9;962
420;2020-05-30;Araçatuba;23;812;1;24;791256;8;181;228,7502;0,431;0,1823;1254,9668;2,3643;31;993
425;2020-05-31;Araçatuba;23;835;1;24;791256;8;189;238,8607;0,4447;0,1846;1294,145;2,4094;31;1024
428;2020-06-01;Araçatuba;11;846;1;24;791256;1;190;240,1246;0,4439;0,1834;1309,3108;2,4206;12;1036
455;2020-06-02;Araçatuba;32;878;1;24;791256;8;198;250,2351;0,4352;0,184;1359,8633;2,3648;40;1076
470;2020-06-03;Araçatuba;5;883;1;24;791256;3;201;254,0265;0,4277;0,1854;1369,9738;2,3064;8;1084
481;2020-06-04;Araçatuba;7;890;1;26;791256;7;208;262,8732;0,4324;0,1894;1387,6672;2,2827;14;1098
494;2020-06-05;Araçatuba;31;921;1;28;791256;5;213;269,1923;0,4312;0,1878;1433,1645;2,2955;36;1134
530;2020-06-06;Araçatuba;20;941;1;29;791256;3;216;272,9837;0,4075;0,1867;1462,2322;2,183;23;1157
539;2020-06-07;Araçatuba;23;964;1;31;791256;9;225;284,358;0,4174;0,1892;1502,6742;2,2059;32;1189
544;2020-06-08;Araçatuba;10;974;1;31;791256;7;232;293,2047;0,4265;0,1924;1524,1591;2,2169;17;1206
578;2020-06-09;Araçatuba;10;984;1;33;791256;3;235;296,9962;0,4066;0,1928;1540,5886;2,109;13;1219
601;2020-06-10;Araçatuba;25;1009;1;33;791256;11;246;310,8981;0,4093;0,196;1586,0859;2,0882;36;1255
636;2020-06-11;Araçatuba;50;1059;1;34;791256;29;275;347,5487;0,4324;0,2061;1685,9272;2,0975;79;1334
652;2020-06-12;Araçatuba;23;1082;1;34;791256;16;291;367,7697;0,4463;0,2119;1735,2159;2,1058;39;1373
683;2020-06-13;Araçatuba;21;1103;1;36;791256;18;309;390,5184;0,4524;0,2188;1784,5046;2,0673;39;1412
708;2020-06-14;Araçatuba;7;1110;1;36;791256;16;325;410,7394;0,459;0,2265;1813,5723;2,0268;23;1435
0;2020-02-06;Araraquara;1;1;1;0;1025982;0;0;0;;0;0,9747;;1;1
0;2020-02-07;Araraquara;1;2;1;0;1025982;0;0;0;;0;1,9494;;1;2
0;2020-02-08;Araraquara;1;3;1;0;1025982;0;0;0;;0;2,924;;1;3
0;2020-02-09;Araraquara;1;4;1;0;1025982;0;0;0;;0;3,8987;;1;4
0;2020-02-10;Araraquara;1;5;1;0;1025982;0;0;0;;0;4,8734;;1;5
0;2020-02-11;Araraquara;1;6;1;0;1025982;0;0;0;;0;5,8481;;1;6
0;2020-02-12;Araraquara;1;7;1;0;1025982;0;0;0;;0;6,8227;;1;7
0;2020-02-13;Araraquara;1;8;1;0;1025982;0;0;0;;0;7,7974;;1;8
0;2020-02-14;Araraquara;1;9;1;0;1025982;0;0;0;;0;8,7721;;1;9
0;2020-02-15;Araraquara;1;10;1;0;1025982;0;0;0;;0;9,7468;;1;10
0;2020-02-16;Araraquara;1;11;1;0;1025982;0;0;0;;0;10,7214;;1;11
0;2020-02-17;Araraquara;1;12;1;0;1025982;0;0;0;;0;11,6961;;1;12
0;2020-02-18;Araraquara;1;13;1;0;1025982;0;0;0;;0;12,6708;;1;13
0;2020-02-19;Araraquara;1;14;1;0;1025982;0;0;0;;0;13,6455;;1;14
0;2020-02-20;Araraquara;1;15;1;0;1025982;0;0;0;;0;14,6201;;1;15
0;2020-02-21;Araraquara;1;16;1;0;1025982;0;0;0;;0;15,5948;;1;16
0;2020-02-22;Araraquara;1;17;1;0;1025982;0;0;0;;0;16,5695;;1;17
0;2020-02-23;Araraquara;1;18;1;0;1025982;0;0;0;;0;17,5442;;1;18
0;2020-02-24;Araraquara;1;19;1;0;1025982;0;0;0;;0;18,5188;;1;19
0;2020-02-25;Araraquara;1;20;1;0;1025982;0;0;0;;0;19,4935;;1;20
0;2020-02-26;Araraquara;1;21;1;0;1025982;0;0;0;;0;20,4682;;1;21
0;2020-02-27;Araraquara;1;22;1;0;1025982;0;0;0;;0;21,4429;;1;22
0;2020-02-28;Araraquara;1;23;1;0;1025982;0;0;0;;0;22,4175;;1;23
0;2020-02-29;Araraquara;1;24;1;0;1025982;0;0;0;;0;23,3922;;1;24
0;2020-03-01;Araraquara;1;25;1;0;1025982;0;0;0;;0;24,3669;;1;25
0;2020-03-02;Araraquara;1;26;1;0;1025982;0;0;0;;0;25,3416;;1;26
0;2020-03-03;Araraquara;1;27;1;0;1025982;0;0;0;;0;26,3163;;1;27
0;2020-03-04;Araraquara;0;27;1;0;1025982;1;1;0,9747;;0,0357;27,2909;;1;28
0;2020-03-05;Araraquara;0;27;1;0;1025982;1;2;1,9494;;0,069;28,2656;;1;29
0;2020-03-06;Araraquara;0;27;1;0;1025982;1;3;2,924;;0,1;29,2403;;1;30
0;2020-03-07;Araraquara;0;27;1;0;1025982;1;4;3,8987;;0,129;30,215;;1;31
0;2020-03-08;Araraquara;0;27;1;0;1025982;1;5;4,8734;;0,1562;31,1896;;1;32
0;2020-03-09;Araraquara;0;27;1;0;1025982;1;6;5,8481;;0,1818;32,1643;;1;33
0;2020-03-10;Araraquara;0;27;1;0;1025982;1;7;6,8227;;0,2059;33,139;;1;34
0;2020-03-11;Araraquara;0;27;1;0;1025982;1;8;7,7974;;0,2286;34,1137;;1;35
0;2020-03-12;Araraquara;1;28;1;0;1025982;1;9;8,7721;;0,2432;36,063;;2;37
0;2020-03-13;Araraquara;1;29;1;0;1025982;1;10;9,7468;;0,2564;38,0124;;2;39
0;2020-03-14;Araraquara;1;30;1;0;1025982;1;11;10,7214;;0,2683;39,9617;;2;41
0;2020-03-15;Araraquara;1;31;1;0;1025982;1;12;11,6961;;0,2791;41,9111;;2;43
0;2020-03-16;Araraquara;1;32;1;0;1025982;1;13;12,6708;;0,2889;43,8604;;2;45
0;2020-03-17;Araraquara;1;33;1;0;1025982;1;14;13,6455;;0,2979;45,8098;;2;47
0;2020-03-18;Araraquara;1;34;1;0;1025982;1;15;14,6201;;0,3061;47,7591;;2;49
0;2020-03-19;Araraquara;2;36;1;0;1025982;1;16;15,5948;;0,3077;50,6832;;3;52
0;2020-03-20;Araraquara;1;37;1;0;1025982;0;16;15,5948;;0,3019;51,6578;;1;53
0;2020-03-21;Araraquara;1;38;1;0;1025982;0;16;15,5948;;0,2963;52,6325;;1;54
0;2020-03-22;Araraquara;2;40;1;0;1025982;0;16;15,5948;;0,2857;54,5819;;2;56
0;2020-03-23;Araraquara;2;42;1;0;1025982;0;16;15,5948;;0,2759;56,5312;;2;58
0;2020-03-24;Araraquara;2;44;1;0;1025982;0;16;15,5948;;0,2667;58,4806;;2;60
0;2020-03-25;Araraquara;2;46;1;0;1025982;0;16;15,5948;;0,2581;60,4299;;2;62
0;2020-03-26;Araraquara;2;48;1;0;1025982;0;16;15,5948;;0,25;62,3793;;2;64
0;2020-03-27;Araraquara;1;49;1;0;1025982;0;16;15,5948;;0,2462;63,3539;;1;65
0;2020-03-28;Araraquara;7;56;1;0;1025982;1;17;16,5695;;0,2329;71,1513;;8;73
0;2020-03-29;Araraquara;7;63;1;0;1025982;1;18;17,5442;;0,2222;78,9488;;8;81
0;2020-03-30;Araraquara;7;70;1;0;1025982;1;19;18,5188;;0,2135;86,7462;;8;89
1;2020-03-31;Araraquara;1;71;1;0;1025982;0;19;18,5188;19;0,2111;87,7208;90;1;90
1;2020-04-01;Araraquara;0;71;1;0;1025982;1;20;19,4935;20;0,2198;88,6955;91;1;91
3;2020-04-02;Araraquara;7;78;1;0;1025982;0;20;19,4935;6,6667;0,2041;95,5182;32,6667;7;98
4;2020-04-03;Araraquara;8;86;1;0;1025982;1;21;20,4682;5,25;0,1963;104,2903;26,75;9;107
4;2020-04-04;Araraquara;10;96;1;0;1025982;0;21;20,4682;5,25;0,1795;114,0371;29,25;10;117
4;2020-04-05;Araraquara;7;103;1;0;1025982;0;21;20,4682;5,25;0,1694;120,8598;31;7;124
7;2020-04-06;Araraquara;11;114;1;0;1025982;2;23;22,4175;3,2857;0,1679;133,5306;19,5714;13;137
8;2020-04-07;Araraquara;27;141;1;0;1025982;1;24;23,3922;3;0,1455;160,8215;20,625;28;165
8;2020-04-08;Araraquara;41;182;1;0;1025982;4;28;27,2909;3,5;0,1333;204,682;26,25;45;210
9;2020-04-09;Araraquara;40;222;1;0;1025982;4;32;31,1896;3,5556;0,126;247,5677;28,2222;44;254
15;2020-04-10;Araraquara;16;238;1;4;1025982;0;32;31,1896;2,1333;0,1185;263,1625;18;16;270
21;2020-04-11;Araraquara;1;239;1;4;1025982;0;32;31,1896;1,5238;0,1181;264,1372;12,9048;1;271
21;2020-04-12;Araraquara;4;243;1;4;1025982;0;32;31,1896;1,5238;0,1164;268,0359;13,0952;4;275
22;2020-04-13;Araraquara;8;251;1;4;1025982;1;33;32,1643;1,5;0,1162;276,808;12,9091;9;284
26;2020-04-14;Araraquara;22;273;1;5;1025982;0;33;32,1643;1,2692;0,1078;298,2508;11,7692;22;306
43;2020-04-15;Araraquara;28;301;1;5;1025982;0;33;32,1643;0,7674;0,0988;325,5418;7,7674;28;334
51;2020-04-16;Araraquara;46;347;1;5;1025982;3;36;35,0883;0,7059;0,094;373,3009;7,5098;49;383
59;2020-04-17;Araraquara;16;363;1;5;1025982;4;40;38,987;0,678;0,0993;392,7944;6,8305;20;403
64;2020-04-18;Araraquara;1;364;1;5;1025982;1;41;39,9617;0,6406;0,1012;394,7438;6,3281;2;405
67;2020-04-19;Araraquara;16;380;1;5;1025982;0;41;39,9617;0,6119;0,0974;410,3386;6,2836;16;421
72;2020-04-20;Araraquara;4;384;1;5;1025982;1;42;40,9364;0,5833;0,0986;415,212;5,9167;5;426
74;2020-04-21;Araraquara;39;423;1;5;1025982;1;43;41,9111;0,5811;0,0923;454,199;6,2973;40;466
74;2020-04-22;Araraquara;9;432;1;5;1025982;1;44;42,8857;0,5946;0,0924;463,9458;6,4324;10;476
75;2020-04-23;Araraquara;32;464;1;6;1025982;1;45;43,8604;0,6;0,0884;496,1101;6,7867;33;509
75;2020-04-24;Araraquara;0;464;1;7;1025982;1;46;44,8351;0,6133;0,0902;497,0847;6,8;1;510
78;2020-04-25;Araraquara;21;485;1;7;1025982;1;47;45,8098;0,6026;0,0883;518,5276;6,8205;22;532
77;2020-04-26;Araraquara;21;506;1;7;1025982;1;48;46,7844;0,6234;0,0866;539,9705;7,1948;22;554
80;2020-04-27;Araraquara;21;527;1;8;1025982;3;51;49,7085;0,6375;0,0882;563,3627;7,225;24;578
89;2020-04-28;Araraquara;3;530;1;8;1025982;0;51;49,7085;0,573;0,0878;566,2867;6,5281;3;581
93;2020-04-29;Araraquara;9;539;1;8;1025982;0;51;49,7085;0,5484;0,0864;575,0588;6,3441;9;590
113;2020-04-30;Araraquara;3;542;1;8;1025982;0;51;49,7085;0,4513;0,086;577,9828;5,2478;3;593
114;2020-05-01;Araraquara;1;543;1;8;1025982;0;51;49,7085;0,4474;0,0859;578,9575;5,2105;1;594
114;2020-05-02;Araraquara;11;554;1;8;1025982;1;52;50,6832;0,4561;0,0858;590,6536;5,3158;12;606
115;2020-05-03;Araraquara;11;565;1;8;1025982;1;53;51,6578;0,4609;0,0858;602,3497;5,3739;12;618
116;2020-05-04;Araraquara;12;577;1;8;1025982;0;53;51,6578;0,4569;0,0841;614,0459;5,431;12;630
126;2020-05-05;Araraquara;12;589;1;8;1025982;0;53;51,6578;0,4206;0,0826;625,742;5,0952;12;642
138;2020-05-06;Araraquara;13;602;1;9;1025982;5;58;56,5312;0,4203;0,0879;643,2861;4,7826;18;660
153;2020-05-07;Araraquara;5;607;1;9;1025982;2;60;58,4806;0,3922;0,09;650,1089;4,3595;7;667
160;2020-05-08;Araraquara;7;614;1;9;1025982;0;60;58,4806;0,375;0,089;656,9316;4,2125;7;674
184;2020-05-09;Araraquara;2;616;1;9;1025982;3;63;61,4046;0,3424;0,0928;661,805;3,6902;5;679
186;2020-05-10;Araraquara;2;618;1;9;1025982;0;63;61,4046;0,3387;0,0925;663,7543;3,6613;2;681
191;2020-05-11;Araraquara;9;627;1;9;1025982;1;64;62,3793;0,3351;0,0926;673,5011;3,6178;10;691
200;2020-05-12;Araraquara;74;701;1;11;1025982;15;79;76,9994;0,395;0,1013;760,2473;3,9;89;780
206;2020-05-13;Araraquara;20;721;1;11;1025982;3;82;79,9234;0,3981;0,1021;782,6648;3,8981;23;803
228;2020-05-14;Araraquara;89;810;1;11;1025982;8;90;87,7208;0,3947;0,1;877,2084;3,9474;97;900
246;2020-05-15;Araraquara;9;819;1;11;1025982;4;94;91,6195;0,3821;0,103;889,8792;3,7114;13;913
262;2020-05-16;Araraquara;56;875;1;11;1025982;13;107;104,2903;0,4084;0,109;957,1318;3,7481;69;982
279;2020-05-17;Araraquara;56;931;1;11;1025982;13;120;116,9611;0,4301;0,1142;1024,3844;3,767;69;1051
281;2020-05-18;Araraquara;56;987;1;11;1025982;13;133;129,6319;0,4733;0,1187;1091,6371;3,9858;69;1120
299;2020-05-19;Araraquara;29;1016;1;11;1025982;11;144;140,3533;0,4816;0,1241;1130,6241;3,8796;40;1160
314;2020-05-20;Araraquara;142;1158;1;11;1025982;26;170;165,6949;0,5414;0,128;1294,3697;4,2293;168;1328
347;2020-05-21;Araraquara;45;1203;1;12;1025982;16;186;181,2897;0,536;0,1339;1353,8249;4,0029;61;1389
373;2020-05-22;Araraquara;49;1252;1;12;1025982;15;201;195,9099;0,5389;0,1383;1416,2042;3,8954;64;1453
402;2020-05-23;Araraquara;34;1286;1;12;1025982;7;208;202,7326;0,5174;0,1392;1456,1659;3,7164;41;1494
416;2020-05-24;Araraquara;34;1320;1;12;1025982;7;215;209,5553;0,5168;0,1401;1496,1276;3,6899;41;1535
423;2020-05-25;Araraquara;85;1405;1;12;1025982;31;246;239,7703;0,5816;0,149;1609,19;3,9031;116;1651
431;2020-05-26;Araraquara;83;1488;1;14;1025982;18;264;257,3145;0,6125;0,1507;1707,6323;4,065;101;1752
458;2020-05-27;Araraquara;60;1548;1;15;1025982;10;274;267,0612;0,5983;0,1504;1775,8596;3,9782;70;1822
494;2020-05-28;Araraquara;62;1610;1;15;1025982;17;291;283,6307;0,5891;0,1531;1852,859;3,8482;79;1901
539;2020-05-29;Araraquara;82;1692;1;15;1025982;16;307;299,2255;0,5696;0,1536;1948,3773;3,7087;98;1999
582;2020-05-30;Araraquara;110;1802;1;16;1025982;10;317;308,9723;0,5447;0,1496;2065,3384;3,6409;120;2119
602;2020-05-31;Araraquara;110;1912;1;16;1025982;10;327;318,719;0,5432;0,146;2182,2995;3,7193;120;2239
604;2020-06-01;Araraquara;80;1992;1;16;1025982;20;347;338,2126;0,5745;0,1484;2279,7671;3,8725;100;2339
675;2020-06-02;Araraquara;91;2083;1;16;1025982;29;376;366,4782;0,557;0,1529;2396,7282;3,643;120;2459
726;2020-06-03;Araraquara;87;2170;1;16;1025982;34;410;399,6171;0,5647;0,1589;2514,664;3,5537;121;2580
778;2020-06-04;Araraquara;93;2263;1;16;1025982;29;439;427,8828;0,5643;0,1625;2633,5745;3,473;122;2702
839;2020-06-05;Araraquara;108;2371;1;17;1025982;38;477;464,9204;0,5685;0,1675;2775,8772;3,3945;146;2848
898;2020-06-06;Araraquara;82;2453;1;18;1025982;35;512;499,0341;0,5702;0,1727;2889,9142;3,3018;117;2965
931;2020-06-07;Araraquara;82;2535;1;18;1025982;35;547;533,1478;0,5875;0,1775;3003,9513;3,3104;117;3082
964;2020-06-08;Araraquara;94;2629;1;18;1025982;44;591;576,0335;0,6131;0,1835;3138,4566;3,3402;138;3220
996;2020-06-09;Araraquara;103;2732;1;19;1025982;30;621;605,2738;0,6235;0,1852;3268,0885;3,3665;133;3353
1075;2020-06-10;Araraquara;112;2844;1;20;1025982;53;674;656,9316;0,627;0,1916;3428,9101;3,2726;165;3518
1175;2020-06-11;Araraquara;123;2967;1;21;1025982;32;706;688,1212;0,6009;0,1922;3579,9848;3,126;155;3673
1234;2020-06-12;Araraquara;93;3060;1;23;1025982;32;738;719,3109;0,5981;0,1943;3701,8193;3,0778;125;3798
1272;2020-06-13;Araraquara;89;3149;1;23;1025982;20;758;738,8044;0,5959;0,194;3808,059;3,0715;109;3907
1327;2020-06-14;Araraquara;0;3149;1;23;1025982;0;758;738,8044;0,5712;0,194;3808,059;2,9442;0;3907
0;2020-02-05;Baixada Santista;0;0;1;0;1865397;1;1;0,5361;;1;0,5361;;1;1
0;2020-02-06;Baixada Santista;0;0;1;0;1865397;1;2;1,0722;;1;1,0722;;1;2
0;2020-02-07;Baixada Santista;0;0;1;0;1865397;1;3;1,6082;;1;1,6082;;1;3
0;2020-02-08;Baixada Santista;0;0;1;0;1865397;1;4;2,1443;;1;2,1443;;1;4
0;2020-02-09;Baixada Santista;0;0;1;0;1865397;1;5;2,6804;;1;2,6804;;1;5
0;2020-02-10;Baixada Santista;0;0;1;0;1865397;1;6;3,2165;;1;3,2165;;1;6
0;2020-02-11;Baixada Santista;0;0;1;0;1865397;1;7;3,7526;;1;3,7526;;1;7
0;2020-02-12;Baixada Santista;0;0;1;0;1865397;1;8;4,2886;;1;4,2886;;1;8
0;2020-02-13;Baixada Santista;0;0;1;0;1865397;1;9;4,8247;;1;4,8247;;1;9
0;2020-02-14;Baixada Santista;0;0;1;0;1865397;1;10;5,3608;;1;5,3608;;1;10
0;2020-02-15;Baixada Santista;0;0;1;0;1865397;1;11;5,8969;;1;5,8969;;1;11
0;2020-02-16;Baixada Santista;0;0;1;0;1865397;1;12;6,4329;;1;6,4329;;1;12
0;2020-02-17;Baixada Santista;0;0;1;0;1865397;1;13;6,969;;1;6,969;;1;13
0;2020-02-18;Baixada Santista;1;1;1;0;1865397;0;13;6,969;;0,9286;7,5051;;1;14
0;2020-02-19;Baixada Santista;0;1;1;0;1865397;1;14;7,5051;;0,9333;8,0412;;1;15
0;2020-02-20;Baixada Santista;1;2;1;0;1865397;1;15;8,0412;;0,8824;9,1133;;2;17
0;2020-02-21;Baixada Santista;1;3;1;0;1865397;1;16;8,5773;;0,8421;10,1855;;2;19
0;2020-02-22;Baixada Santista;1;4;1;0;1865397;1;17;9,1133;;0,8095;11,2577;;2;21
0;2020-02-23;Baixada Santista;1;5;1;0;1865397;1;18;9,6494;;0,7826;12,3298;;2;23
0;2020-02-24;Baixada Santista;1;6;1;0;1865397;1;19;10,1855;;0,76;13,402;;2;25
0;2020-02-25;Baixada Santista;1;7;1;0;1865397;1;20;10,7216;;0,7407;14,4741;;2;27
0;2020-02-26;Baixada Santista;1;8;1;0;1865397;1;21;11,2577;;0,7241;15,5463;;2;29
0;2020-02-27;Baixada Santista;1;9;1;0;1865397;1;22;11,7937;;0,7097;16,6184;;2;31
0;2020-02-28;Baixada Santista;2;11;1;0;1865397;0;22;11,7937;;0,6667;17,6906;;2;33
0;2020-02-29;Baixada Santista;2;13;1;0;1865397;0;22;11,7937;;0,6286;18,7628;;2;35
0;2020-03-01;Baixada Santista;2;15;1;0;1865397;0;22;11,7937;;0,5946;19,8349;;2;37
0;2020-03-02;Baixada Santista;2;17;1;0;1865397;0;22;11,7937;;0,5641;20,9071;;2;39
0;2020-03-03;Baixada Santista;2;19;1;0;1865397;0;22;11,7937;;0,5366;21,9792;;2;41
0;2020-03-04;Baixada Santista;3;22;1;0;1865397;2;24;12,8659;;0,5217;24,6596;;5;46
0;2020-03-05;Baixada Santista;3;25;1;0;1865397;2;26;13,9381;;0,5098;27,34;;5;51
0;2020-03-06;Baixada Santista;3;28;1;0;1865397;2;28;15,0102;;0,5;30,0204;;5;56
0;2020-03-07;Baixada Santista;3;31;1;0;1865397;2;30;16,0824;;0,4918;32,7008;;5;61
0;2020-03-08;Baixada Santista;3;34;1;0;1865397;2;32;17,1545;;0,4848;35,3812;;5;66
0;2020-03-09;Baixada Santista;2;36;1;0;1865397;1;33;17,6906;;0,4783;36,9894;;3;69
0;2020-03-10;Baixada Santista;1;37;1;0;1865397;0;33;17,6906;;0,4714;37,5255;;1;70
0;2020-03-11;Baixada Santista;3;40;1;0;1865397;1;34;18,2267;;0,4595;39,6698;;4;74
0;2020-03-12;Baixada Santista;1;41;1;0;1865397;1;35;18,7628;;0,4605;40,742;;2;76
0;2020-03-13;Baixada Santista;1;42;1;0;1865397;1;36;19,2988;;0,4615;41,8142;;2;78
0;2020-03-14;Baixada Santista;1;43;1;0;1865397;1;37;19,8349;;0,4625;42,8863;;2;80
0;2020-03-15;Baixada Santista;7;50;1;0;1865397;1;38;20,371;;0,4318;47,1749;;8;88
0;2020-03-16;Baixada Santista;7;57;1;0;1865397;1;39;20,9071;;0,4062;51,4636;;8;96
0;2020-03-17;Baixada Santista;7;64;1;0;1865397;1;40;21,4432;;0,3846;55,7522;;8;104
0;2020-03-18;Baixada Santista;3;67;1;0;1865397;0;40;21,4432;;0,3738;57,3604;;3;107
0;2020-03-19;Baixada Santista;2;69;1;0;1865397;0;40;21,4432;;0,367;58,4326;;2;109
0;2020-03-20;Baixada Santista;2;71;1;0;1865397;0;40;21,4432;;0,3604;59,5048;;2;111
