Casos Confirmados;Data;DRS;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Teste Por 1M;Teste Por Casos;Total;Total Acc
0;2020-02-19;Campinas;0;42;1;0;4671287;1;15;3,2111;;0,2632;12,2022;;1;57
0;2020-02-20;Campinas;0;42;1;0;4671287;1;16;3,4252;;0,2759;12,4163;;1;58
0;2020-02-21;Campinas;0;42;1;0;4671287;1;17;3,6393;;0,2881;12,6304;;1;59
0;2020-02-22;Campinas;0;42;1;0;4671287;1;18;3,8533;;0,3;12,8444;;1;60
0;2020-02-23;Campinas;0;42;1;0;4671287;1;19;4,0674;;0,3115;13,0585;;1;61
0;2020-02-24;Campinas;0;42;1;0;4671287;1;20;4,2815;;0,3226;13,2726;;1;62
0;2020-02-25;Campinas;0;42;1;0;4671287;1;21;4,4955;;0,3333;13,4866;;1;63
0;2020-02-26;Campinas;0;42;1;0;4671287;1;22;4,7096;;0,3438;13,7007;;1;64
0;2020-02-27;Campinas;0;42;1;0;4671287;1;23;4,9237;;0,3538;13,9148;;1;65
0;2020-02-28;Campinas;0;42;1;0;4671287;1;24;5,1378;;0,3636;14,1289;;1;66
0;2020-02-29;Campinas;0;42;1;0;4671287;1;25;5,3518;;0,3731;14,3429;;1;67
0;2020-03-01;Campinas;0;42;1;0;4671287;1;26;5,5659;;0,3824;14,557;;1;68
0;2020-03-02;Campinas;5;47;1;0;4671287;0;26;5,5659;;0,3562;15,6274;;5;73
0;2020-03-03;Campinas;5;52;1;0;4671287;4;30;6,4222;;0,3659;17,554;;9;82
0;2020-03-04;Campinas;5;57;1;0;4671287;4;34;7,2785;;0,3736;19,4807;;9;91
0;2020-03-05;Campinas;1;58;1;0;4671287;0;34;7,2785;;0,3696;19,6948;;1;92
0;2020-03-06;Campinas;6;64;1;0;4671287;1;35;7,4926;;0,3535;21,1933;;7;99
0;2020-03-07;Campinas;6;70;1;0;4671287;1;36;7,7067;;0,3396;22,6918;;7;106
0;2020-03-08;Campinas;6;76;1;0;4671287;1;37;7,9207;;0,3274;24,1903;;7;113
0;2020-03-09;Campinas;6;82;1;0;4671287;2;39;8,3489;;0,3223;25,9029;;8;121
0;2020-03-10;Campinas;6;88;1;0;4671287;7;46;9,8474;;0,3433;28,6859;;13;134
0;2020-03-11;Campinas;2;90;1;0;4671287;0;46;9,8474;;0,3382;29,114;;2;136
0;2020-03-12;Campinas;1;91;1;0;4671287;0;46;9,8474;;0,3358;29,3281;;1;137
0;2020-03-13;Campinas;1;92;1;0;4671287;1;47;10,0615;;0,3381;29,7563;;2;139
0;2020-03-14;Campinas;4;96;1;0;4671287;3;50;10,7037;;0,3425;31,2548;;7;146
0;2020-03-15;Campinas;1;97;1;0;4671287;0;50;10,7037;;0,3401;31,4688;;1;147
0;2020-03-16;Campinas;1;98;1;0;4671287;0;50;10,7037;;0,3378;31,6829;;1;148
0;2020-03-17;Campinas;34;132;1;0;4671287;11;61;13,0585;;0,3161;41,3162;;45;193
2;2020-03-18;Campinas;1;133;1;0;4671287;1;62;13,2726;31;0,3179;41,7444;97,5;2;195
2;2020-03-19;Campinas;1;134;1;0;4671287;1;63;13,4866;31,5;0,3198;42,1725;98,5;2;197
3;2020-03-20;Campinas;1;135;1;0;4671287;1;64;13,7007;21,3333;0,3216;42,6007;66,3333;2;199
3;2020-03-21;Campinas;1;136;1;0;4671287;1;65;13,9148;21,6667;0,3234;43,0288;67;2;201
3;2020-03-22;Campinas;2;138;1;0;4671287;0;65;13,9148;21,6667;0,3202;43,457;67,6667;2;203
3;2020-03-23;Campinas;3;141;1;0;4671287;0;65;13,9148;21,6667;0,3155;44,0992;68,6667;3;206
3;2020-03-24;Campinas;4;145;1;0;4671287;0;65;13,9148;21,6667;0,3095;44,9555;70;4;210
9;2020-03-25;Campinas;0;145;1;0;4671287;1;66;14,1289;7,3333;0,3128;45,1696;23,4444;1;211
11;2020-03-26;Campinas;36;181;1;0;4671287;0;66;14,1289;6;0,2672;52,8762;22,4545;36;247
12;2020-03-27;Campinas;15;196;1;0;4671287;2;68;14,557;5,6667;0,2576;56,5155;22;17;264
12;2020-03-28;Campinas;4;200;1;0;4671287;0;68;14,557;5,6667;0,2537;57,3718;22,3333;4;268
12;2020-03-29;Campinas;18;218;1;0;4671287;0;68;14,557;5,6667;0,2378;61,2251;23,8333;18;286
20;2020-03-30;Campinas;24;242;1;0;4671287;0;68;14,557;3,4;0,2194;66,3629;15,5;24;310
28;2020-03-31;Campinas;2;244;1;1;4671287;1;69;14,7711;2,4643;0,2204;67,0051;11,1786;3;313
39;2020-04-01;Campinas;7;251;1;1;4671287;1;70;14,9852;1,7949;0,2181;68,7177;8,2308;8;321
43;2020-04-02;Campinas;21;272;1;1;4671287;1;71;15,1992;1,6512;0,207;73,4273;7,9767;22;343
46;2020-04-03;Campinas;18;290;1;1;4671287;8;79;16,9118;1,7174;0,2141;78,9932;8,0217;26;369
52;2020-04-04;Campinas;16;306;1;6;4671287;0;79;16,9118;1,5192;0,2052;82,4184;7,4038;16;385
53;2020-04-05;Campinas;16;322;1;7;4671287;0;79;16,9118;1,4906;0,197;85,8436;7,566;16;401
59;2020-04-06;Campinas;20;342;1;7;4671287;2;81;17,34;1,3729;0,1915;90,5532;7,1695;22;423
105;2020-04-07;Campinas;53;395;1;10;4671287;0;81;17,34;0,7714;0,1702;101,8991;4,5333;53;476
133;2020-04-08;Campinas;14;409;1;13;4671287;2;83;17,7681;0,6241;0,1687;105,3243;3,6992;16;492
154;2020-04-09;Campinas;30;439;1;14;4671287;3;86;18,4103;0,5584;0,1638;112,3887;3,4091;33;525
187;2020-04-10;Campinas;18;457;1;15;4671287;0;86;18,4103;0,4599;0,1584;116,2421;2,9037;18;543
192;2020-04-11;Campinas;11;468;1;15;4671287;0;86;18,4103;0,4479;0,1552;118,5969;2,8854;11;554
199;2020-04-12;Campinas;7;475;1;15;4671287;0;86;18,4103;0,4322;0,1533;120,0954;2,8191;7;561
204;2020-04-13;Campinas;8;483;1;16;4671287;1;87;18,6244;0,4265;0,1526;122,022;2,7941;9;570
213;2020-04-14;Campinas;68;551;1;17;4671287;4;91;19,4807;0,4272;0,1417;137,4354;3,0141;72;642
264;2020-04-15;Campinas;87;638;1;20;4671287;10;101;21,6215;0,3826;0,1367;158,2005;2,7992;97;739
302;2020-04-16;Campinas;159;797;1;24;4671287;30;131;28,0437;0,4338;0,1412;198,6605;3,0728;189;928
357;2020-04-17;Campinas;251;1048;1;26;4671287;22;153;32,7533;0,4286;0,1274;257,1026;3,3641;273;1201
401;2020-04-18;Campinas;206;1254;1;30;4671287;16;169;36,1785;0,4214;0,1188;304,627;3,5486;222;1423
403;2020-04-19;Campinas;287;1541;1;30;4671287;22;191;40,8881;0,4739;0,1103;370,7758;4,2978;309;1732
420;2020-04-20;Campinas;432;1973;1;31;4671287;45;236;50,5214;0,5619;0,1068;472,8889;5,2595;477;2209
438;2020-04-21;Campinas;320;2293;1;32;4671287;39;275;58,8703;0,6279;0,1071;549,7414;5,863;359;2568
461;2020-04-22;Campinas;284;2577;1;38;4671287;30;305;65,2925;0,6616;0,1058;616,9606;6,2516;314;2882
488;2020-04-23;Campinas;137;2714;1;46;4671287;27;332;71,0725;0,6803;0,109;652,0687;6,2418;164;3046
525;2020-04-24;Campinas;161;2875;1;51;4671287;24;356;76,2103;0,6781;0,1102;691,6723;6,1543;185;3231
596;2020-04-25;Campinas;77;2952;1;57;4671287;14;370;79,2073;0,6208;0,1114;711,1531;5,5738;91;3322
612;2020-04-26;Campinas;131;3083;1;58;4671287;12;382;81,7762;0,6242;0,1102;741,7656;5,6618;143;3465
662;2020-04-27;Campinas;69;3152;1;62;4671287;19;401;85,8436;0,6057;0,1129;760,6041;5,3671;88;3553
778;2020-04-28;Campinas;52;3204;1;64;4671287;7;408;87,3421;0,5244;0,113;773,2344;4,6427;59;3612
850;2020-04-29;Campinas;32;3236;1;73;4671287;3;411;87,9843;0,4835;0,1127;780,727;4,2906;35;3647
961;2020-04-30;Campinas;127;3363;1;75;4671287;25;436;93,3362;0,4537;0,1148;813,2662;3,9532;152;3799
996;2020-05-01;Campinas;123;3486;1;78;4671287;28;464;99,3302;0,4659;0,1175;845,5914;3,9659;151;3950
1020;2020-05-02;Campinas;13;3499;1;79;4671287;25;489;104,6821;0,4794;0,1226;853,7262;3,9098;38;3988
1045;2020-05-03;Campinas;112;3611;1;83;4671287;6;495;105,9665;0,4737;0,1206;878,9869;3,9292;118;4106
1053;2020-05-04;Campinas;24;3635;1;85;4671287;14;509;108,9635;0,4834;0,1228;887,1217;3,9354;38;4144
1121;2020-05-05;Campinas;42;3677;1;92;4671287;4;513;109,8198;0,4576;0,1224;896,9691;3,7377;46;4190
1423;2020-05-06;Campinas;84;3761;1;96;4671287;15;528;113,0309;0,371;0,1231;918,1624;3,0141;99;4289
1450;2020-05-07;Campinas;144;3905;1;96;4671287;46;574;122,8783;0,3959;0,1282;958,8364;3,089;190;4479
1450;2020-05-08;Campinas;76;3981;1;106;4671287;21;595;127,3739;0,4103;0,13;979,6016;3,1559;97;4576
1592;2020-05-09;Campinas;54;4035;1;110;4671287;24;619;132,5117;0,3888;0,133;996,2993;2,9234;78;4654
1623;2020-05-10;Campinas;30;4065;1;110;4671287;18;637;136,365;0,3925;0,1355;1006,5748;2,8971;48;4702
1644;2020-05-11;Campinas;51;4116;1;112;4671287;16;653;139,7902;0,3972;0,1369;1020,9178;2,9009;67;4769
1712;2020-05-12;Campinas;7;4123;1;120;4671287;12;665;142,3591;0,3884;0,1389;1024,9852;2,7967;19;4788
1879;2020-05-13;Campinas;47;4170;1;123;4671287;21;686;146,8546;0,3651;0,1413;1039,5422;2,5844;68;4856
2023;2020-05-14;Campinas;86;4256;1;128;4671287;12;698;149,4235;0,345;0,1409;1060,5214;2,4488;98;4954
2218;2020-05-15;Campinas;95;4351;1;136;4671287;42;740;158,4146;0,3336;0,1454;1089,8495;2,2953;137;5091
2462;2020-05-16;Campinas;106;4457;1;139;4671287;56;796;170,4027;0,3233;0,1515;1124,5295;2,1336;162;5253
2555;2020-05-17;Campinas;47;4504;1;144;4671287;4;800;171,259;0,3131;0,1508;1135,4473;2,0759;51;5304
2591;2020-05-18;Campinas;47;4551;1;150;4671287;4;804;172,1153;0,3103;0,1501;1146,365;2,0668;51;5355
2760;2020-05-19;Campinas;101;4652;1;156;4671287;25;829;177,4672;0,3004;0,1512;1173,3383;1,9859;126;5481
2957;2020-05-20;Campinas;88;4740;1;162;4671287;34;863;184,7457;0,2918;0,154;1199,4553;1,8948;122;5603
3158;2020-05-21;Campinas;68;4808;1;167;4671287;22;885;189,4553;0,2802;0,1555;1218,7219;1,8027;90;5693
3360;2020-05-22;Campinas;13;4821;1;180;4671287;5;890;190,5257;0,2649;0,1558;1222,5753;1,6997;18;5711
3542;2020-05-23;Campinas;159;4980;1;189;4671287;95;985;210,8627;0,2781;0,1651;1276,95;1,6841;254;5965
3647;2020-05-24;Campinas;44;5024;1;190;4671287;40;1025;219,4256;0,2811;0,1694;1294,9322;1,6586;84;6049
3723;2020-05-25;Campinas;50;5074;1;200;4671287;22;1047;224,1352;0,2812;0,1711;1310,3455;1,6441;72;6121
3869;2020-05-26;Campinas;55;5129;1;210;4671287;11;1058;226,49;0,2735;0,171;1324,4744;1,5991;66;6187
4037;2020-05-27;Campinas;92;5221;1;221;4671287;39;1097;234,8389;0,2717;0,1736;1352,5181;1,565;131;6318
4342;2020-05-28;Campinas;45;5266;1;226;4671287;7;1104;236,3374;0,2543;0,1733;1363,6499;1,4671;52;6370
4658;2020-05-29;Campinas;20;5286;1;239;4671287;7;1111;237,836;0,2385;0,1737;1369,4299;1,3733;27;6397
4949;2020-05-30;Campinas;45;5331;1;251;4671287;14;1125;240,833;0,2273;0,1743;1382,0602;1,3045;59;6456
5013;2020-05-31;Campinas;4;5335;1;252;4671287;1;1126;241,0471;0,2246;0,1743;1383,1306;1,2888;5;6461
5131;2020-06-01;Campinas;31;5366;1;258;4671287;40;1166;249,61;0,2272;0,1785;1398,3298;1,273;71;6532
5555;2020-06-02;Campinas;89;5455;1;285;4671287;34;1200;256,8885;0,216;0,1803;1424,6609;1,198;123;6655
5944;2020-06-03;Campinas;98;5553;1;294;4671287;109;1309;280,2226;0,2202;0,1908;1468,9742;1,1544;207;6862
6313;2020-06-04;Campinas;62;5615;1;313;4671287;47;1356;290,284;0,2148;0,1945;1492,3082;1,1042;109;6971
6766;2020-06-05;Campinas;168;5783;1;324;4671287;99;1455;311,4773;0,215;0,201;1549,4659;1,0698;267;7238
7234;2020-06-06;Campinas;60;5843;1;344;4671287;48;1503;321,7529;0,2078;0,2046;1572,5859;1,0155;108;7346
7441;2020-06-07;Campinas;9;5852;1;353;4671287;6;1509;323,0373;0,2028;0,205;1575,797;0,9892;15;7361
7493;2020-06-08;Campinas;55;5907;1;362;4671287;27;1536;328,8173;0,205;0,2064;1593,351;0,9933;82;7443
7944;2020-06-09;Campinas;29;5936;1;379;4671287;16;1552;332,2425;0,1954;0,2073;1602,9844;0,9426;45;7488
8443;2020-06-10;Campinas;178;6114;1;393;4671287;143;1695;362,855;0,2008;0,2171;1671,702;0,9249;321;7809
8988;2020-06-11;Campinas;117;6231;1;411;4671287;54;1749;374,415;0,1946;0,2192;1708,3087;0,8879;171;7980
9370;2020-06-12;Campinas;221;6452;1;426;4671287;186;1935;414,2327;0,2065;0,2307;1795,4367;0,8951;407;8387
9718;2020-06-13;Campinas;34;6486;1;448;4671287;46;1981;424,0801;0,2038;0,234;1812,5626;0,8713;80;8467
10032;2020-06-14;Campinas;124;6610;1;455;4671287;129;2110;451,6956;0,2103;0,242;1866,7232;0,8692;253;8720
0;2020-03-02;Franca;2;2;1;0;718176;0;0;0;;0;2,7848;;2;2
0;2020-03-03;Franca;2;4;1;0;718176;0;0;0;;0;5,5697;;2;4
0;2020-03-04;Franca;2;6;1;0;718176;0;0;0;;0;8,3545;;2;6
0;2020-03-05;Franca;2;8;1;0;718176;0;0;0;;0;11,1393;;2;8
0;2020-03-06;Franca;2;10;1;0;718176;0;0;0;;0;13,9242;;2;10
0;2020-03-07;Franca;2;12;1;0;718176;0;0;0;;0;16,709;;2;12
0;2020-03-08;Franca;2;14;1;0;718176;0;0;0;;0;19,4938;;2;14
0;2020-03-09;Franca;2;16;1;0;718176;0;0;0;;0;22,2787;;2;16
0;2020-03-10;Franca;2;18;1;0;718176;0;0;0;;0;25,0635;;2;18
0;2020-03-11;Franca;2;20;1;0;718176;0;0;0;;0;27,8483;;2;20
0;2020-03-12;Franca;3;23;1;0;718176;0;0;0;;0;32,0256;;3;23
0;2020-03-13;Franca;3;26;1;0;718176;0;0;0;;0;36,2028;;3;26
0;2020-03-14;Franca;3;29;1;0;718176;0;0;0;;0;40,3801;;3;29
0;2020-03-15;Franca;3;32;1;0;718176;0;0;0;;0;44,5573;;3;32
0;2020-03-16;Franca;3;35;1;0;718176;0;0;0;;0;48,7346;;3;35
0;2020-03-17;Franca;3;38;1;0;718176;0;0;0;;0;52,9118;;3;38
0;2020-03-18;Franca;3;41;1;0;718176;0;0;0;;0;57,0891;;3;41
0;2020-03-19;Franca;3;44;1;0;718176;0;0;0;;0;61,2663;;3;44
0;2020-03-20;Franca;3;47;1;0;718176;0;0;0;;0;65,4436;;3;47
0;2020-03-21;Franca;1;48;1;0;718176;0;0;0;;0;66,836;;1;48
0;2020-03-22;Franca;1;49;1;0;718176;0;0;0;;0;68,2284;;1;49
0;2020-03-23;Franca;1;50;1;0;718176;0;0;0;;0;69,6208;;1;50
0;2020-03-24;Franca;1;51;1;0;718176;0;0;0;;0;71,0132;;1;51
0;2020-03-25;Franca;1;52;1;0;718176;0;0;0;;0;72,4056;;1;52
0;2020-03-26;Franca;1;53;1;0;718176;0;0;0;;0;73,7981;;1;53
0;2020-03-27;Franca;1;54;1;0;718176;0;0;0;;0;75,1905;;1;54
0;2020-03-28;Franca;2;56;1;0;718176;0;0;0;;0;77,9753;;2;56
0;2020-03-29;Franca;2;58;1;0;718176;0;0;0;;0;80,7601;;2;58
0;2020-03-30;Franca;2;60;1;0;718176;0;0;0;;0;83,545;;2;60
0;2020-03-31;Franca;2;62;1;0;718176;0;0;0;;0;86,3298;;2;62
0;2020-04-01;Franca;1;63;1;0;718176;0;0;0;;0;87,7222;;1;63
1;2020-04-02;Franca;1;64;1;0;718176;0;0;0;0;0;89,1146;64;1;64
2;2020-04-03;Franca;6;70;1;0;718176;1;1;1,3924;0,5;0,0141;98,8616;35,5;7;71
3;2020-04-04;Franca;1;71;1;0;718176;0;1;1,3924;0,3333;0,0139;100,254;24;1;72
3;2020-04-05;Franca;1;72;1;0;718176;0;1;1,3924;0,3333;0,0137;101,6464;24,3333;1;73
4;2020-04-06;Franca;7;79;1;0;718176;0;1;1,3924;0,25;0,0125;111,3933;20;7;80
3;2020-04-07;Franca;5;84;1;0;718176;0;1;1,3924;0,3333;0,0118;118,3554;28,3333;5;85
4;2020-04-08;Franca;4;88;1;0;718176;0;1;1,3924;0,25;0,0112;123,9251;22,25;4;89
4;2020-04-09;Franca;5;93;1;0;718176;0;1;1,3924;0,25;0,0106;130,8871;23,5;5;94
4;2020-04-10;Franca;5;98;1;0;718176;0;1;1,3924;0,25;0,0101;137,8492;24,75;5;99
4;2020-04-11;Franca;5;103;1;0;718176;0;1;1,3924;0,25;0,0096;144,8113;26;5;104
4;2020-04-12;Franca;8;111;1;0;718176;0;1;1,3924;0,25;0,0089;155,9506;28;8;112
4;2020-04-13;Franca;7;118;1;0;718176;0;1;1,3924;0,25;0,0084;165,6975;29,75;7;119
5;2020-04-14;Franca;2;120;1;1;718176;3;4;5,5697;0,8;0,0323;172,6596;24,8;5;124
11;2020-04-15;Franca;6;126;1;1;718176;0;4;5,5697;0,3636;0,0308;181,0141;11,8182;6;130
14;2020-04-16;Franca;4;130;1;1;718176;0;4;5,5697;0,2857;0,0299;186,5838;9,5714;4;134
15;2020-04-17;Franca;1;131;1;0;718176;1;5;6,9621;0,3333;0,0368;189,3686;9,0667;2;136
15;2020-04-18;Franca;1;132;1;0;718176;0;5;6,9621;0,3333;0,0365;190,761;9,1333;1;137
15;2020-04-19;Franca;4;136;1;0;718176;0;5;6,9621;0,3333;0,0355;196,3307;9,4;4;141
16;2020-04-20;Franca;2;138;1;0;718176;0;5;6,9621;0,3125;0,035;199,1155;8,9375;2;143
17;2020-04-21;Franca;2;140;1;0;718176;0;5;6,9621;0,2941;0,0345;201,9004;8,5294;2;145
17;2020-04-22;Franca;8;148;1;0;718176;1;6;8,3545;0,3529;0,039;214,4321;9,0588;9;154
17;2020-04-23;Franca;10;158;1;0;718176;1;7;9,7469;0,4118;0,0424;229,7487;9,7059;11;165
15;2020-04-24;Franca;10;168;1;0;718176;1;8;11,1393;0,5333;0,0455;245,0653;11,7333;11;176
16;2020-04-25;Franca;6;174;1;0;718176;0;8;11,1393;0,5;0,044;253,4198;11,375;6;182
16;2020-04-26;Franca;6;180;1;0;718176;0;8;11,1393;0,5;0,0426;261,7743;11,75;6;188
17;2020-04-27;Franca;9;189;1;0;718176;2;10;13,9242;0,5882;0,0503;277,0909;11,7059;11;199
21;2020-04-28;Franca;4;193;1;2;718176;0;10;13,9242;0,4762;0,0493;282,6605;9,6667;4;203
22;2020-04-29;Franca;7;200;1;2;718176;4;14;19,4938;0,6364;0,0654;297,9771;9,7273;11;214
31;2020-04-30;Franca;2;202;1;2;718176;0;14;19,4938;0,4516;0,0648;300,7619;6,9677;2;216
36;2020-05-01;Franca;2;204;1;2;718176;0;14;19,4938;0,3889;0,0642;303,5468;6,0556;2;218
36;2020-05-02;Franca;7;211;1;2;718176;0;14;19,4938;0,3889;0,0622;313,2937;6,25;7;225
36;2020-05-03;Franca;7;218;1;2;718176;0;14;19,4938;0,3889;0,0603;323,0406;6,4444;7;232
36;2020-05-04;Franca;10;228;1;2;718176;2;16;22,2787;0,4444;0,0656;339,7496;6,7778;12;244
40;2020-05-05;Franca;10;238;1;2;718176;2;18;25,0635;0,45;0,0703;356,4586;6,4;12;256
39;2020-05-06;Franca;9;247;1;2;718176;3;21;29,2407;0,5385;0,0784;373,1676;6,8718;12;268
45;2020-05-07;Franca;15;262;1;2;718176;2;23;32,0256;0,5111;0,0807;396,8387;6,3333;17;285
48;2020-05-08;Franca;12;274;1;2;718176;0;23;32,0256;0,4792;0,0774;413,5477;6,1875;12;297
53;2020-05-09;Franca;12;286;1;3;718176;0;23;32,0256;0,434;0,0744;430,2567;5,8302;12;309
53;2020-05-10;Franca;12;298;1;3;718176;0;23;32,0256;0,434;0,0717;446,9656;6,0566;12;321
53;2020-05-11;Franca;12;310;1;3;718176;3;26;36,2028;0,4906;0,0774;467,8519;6,3396;15;336
60;2020-05-12;Franca;17;327;1;4;718176;5;31;43,1649;0,5167;0,0866;498,4851;5,9667;22;358
66;2020-05-13;Franca;2;329;1;4;718176;3;34;47,3422;0,5152;0,0937;505,4471;5,5;5;363
71;2020-05-14;Franca;8;337;1;4;718176;0;34;47,3422;0,4789;0,0916;516,5865;5,2254;8;371
82;2020-05-15;Franca;5;342;1;4;718176;1;35;48,7346;0,4268;0,0928;524,941;4,5976;6;377
86;2020-05-16;Franca;15;357;1;4;718176;3;38;52,9118;0,4419;0,0962;550,0045;4,593;18;395
95;2020-05-17;Franca;15;372;1;4;718176;3;41;57,0891;0,4316;0,0993;575,0679;4,3474;18;413
96;2020-05-18;Franca;15;387;1;4;718176;3;44;61,2663;0,4583;0,1021;600,1314;4,4896;18;431
121;2020-05-19;Franca;13;400;1;4;718176;2;46;64,0512;0,3802;0,1031;621,0177;3,686;15;446
137;2020-05-20;Franca;4;404;1;4;718176;1;47;65,4436;0,3431;0,1042;627,9798;3,292;5;451
146;2020-05-21;Franca;4;408;1;4;718176;1;48;66,836;0,3288;0,1053;634,9419;3,1233;5;456
151;2020-05-22;Franca;6;414;1;4;718176;1;49;68,2284;0,3245;0,1058;644,6888;3,0662;7;463
151;2020-05-23;Franca;8;422;1;4;718176;0;49;68,2284;0,3245;0,104;655,8281;3,1192;8;471
153;2020-05-24;Franca;8;430;1;4;718176;0;49;68,2284;0,3203;0,1023;666,9674;3,1307;8;479
153;2020-05-25;Franca;5;435;1;4;718176;1;50;69,6208;0,3268;0,1031;675,3219;3,1699;6;485
153;2020-05-26;Franca;3;438;1;4;718176;0;50;69,6208;0,3268;0,1025;679,4992;3,1895;3;488
159;2020-05-27;Franca;1;439;1;4;718176;3;53;73,7981;0,3333;0,1077;685,0688;3,0943;4;492
165;2020-05-28;Franca;2;441;1;4;718176;8;61;84,9374;0,3697;0,1215;698,993;3,0424;10;502
187;2020-05-29;Franca;7;448;1;5;718176;3;64;89,1146;0,3422;0,125;712,9172;2,738;10;512
199;2020-05-30;Franca;0;448;1;6;718176;2;66;91,8995;0,3317;0,1284;715,702;2,5829;2;514
206;2020-05-31;Franca;0;448;1;6;718176;2;68;94,6843;0,3301;0,1318;718,4868;2,5049;2;516
207;2020-06-01;Franca;8;456;1;6;718176;3;71;98,8616;0,343;0,1347;733,8034;2,5459;11;527
222;2020-06-02;Franca;9;465;1;7;718176;4;75;104,4312;0,3378;0,1389;751,9048;2,4324;13;540
230;2020-06-03;Franca;3;468;1;7;718176;3;78;108,6085;0,3391;0,1429;760,2593;2,3739;6;546
245;2020-06-04;Franca;9;477;1;8;718176;1;79;110,0009;0,3224;0,1421;774,1835;2,2694;10;556
267;2020-06-05;Franca;8;485;1;10;718176;2;81;112,7857;0,3034;0,1431;788,1077;2,1199;10;566
274;2020-06-06;Franca;8;493;1;11;718176;2;83;115,5706;0,3029;0,1441;802,0318;2,1022;10;576
275;2020-06-07;Franca;8;501;1;11;718176;2;85;118,3554;0,3091;0,1451;815,956;2,1309;10;586
276;2020-06-08;Franca;8;509;1;11;718176;4;89;123,9251;0,3225;0,1488;832,665;2,1667;12;598
281;2020-06-09;Franca;15;524;1;11;718176;1;90;125,3175;0,3203;0,1466;854,9436;2,1851;16;614
297;2020-06-10;Franca;11;535;1;12;718176;5;95;132,2796;0,3199;0,1508;877,2223;2,1212;16;630
322;2020-06-11;Franca;8;543;1;14;718176;4;99;137,8492;0,3075;0,1542;893,9313;1,9938;12;642
330;2020-06-12;Franca;11;554;1;14;718176;0;99;137,8492;0,3;0,1516;909,2479;1,9788;11;653
342;2020-06-13;Franca;8;562;1;14;718176;0;99;137,8492;0,2895;0,1498;920,3872;1,9327;8;661
